SchCode,Year,SubgroupCode,GradeCode,SubjectCode,NbrActiveTested,NbrActive,PctTested,WellBelowProf,ApproachingProf,MeetsProf,ExceedsProf,NbrMeetsExceedsProf,NbrAllProf,PctProf
211,2013,9,99,R,7,7,1,0,3,2,2,4,7,0.571428571
211,2013,14,99,M,5,5,1,0,1,4,0,4,5,0.8
211,2013,10,99,M,106,106,1,15,20,54,17,71,106,0.669811321
211,2013,13,99,R,59,59,1,6,17,21,15,36,59,0.610169492
211,2013,5,99,M,192,193,0.994818653,22,41,96,33,129,192,0.671875
211,2013,13,99,M,59,59,1,10,15,29,5,34,59,0.576271186
211,2013,11,99,M,108,109,0.990825688,8,29,54,17,71,108,0.657407407
211,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
211,2013,11,99,R,108,109,0.990825688,6,23,42,37,79,108,0.731481481
211,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
211,2013,15,99,M,33,33,1,11,12,10,0,10,33,0.303030303
211,2013,10,99,R,106,106,1,12,27,32,35,67,106,0.632075472
211,2013,2,99,M,182,183,0.994535519,22,45,93,22,115,182,0.631868132
211,2013,4,99,M,18,18,1,8,8,2,0,2,18,0.111111111
211,2013,4,99,R,18,18,1,6,10,2,0,2,18,0.111111111
211,2013,3,99,R,29,29,1,11,11,3,4,7,29,0.24137931
211,2013,3,99,M,29,29,1,11,11,7,0,7,29,0.24137931
211,2013,2,99,R,182,183,0.994535519,17,48,62,55,117,182,0.642857143
211,2013,2,99,S,64,65,0.984615385,3,38,22,1,23,64,0.359375
211,2013,1,99,R,214,215,0.995348837,18,50,74,72,146,214,0.682242991
211,2013,1,99,M,214,215,0.995348837,23,49,108,34,142,214,0.663551402
211,2013,18,99,S,32,33,0.96969697,1,18,12,1,13,32,0.40625
211,2013,15,99,R,33,33,1,11,11,7,4,11,33,0.333333333
211,2013,6,99,S,1,1,1,0,0,1,0,1,1,1
211,2013,15,99,S,11,11,1,3,7,1,0,1,11,0.090909091
211,2013,1,5,R,72,72,1,6,17,27,22,49,72,0.680555556
211,2013,10,99,S,33,33,1,3,19,10,1,11,33,0.333333333
211,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
211,2013,11,99,S,43,44,0.977272727,0,24,18,1,19,43,0.441860465
211,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
211,2013,13,99,S,21,21,1,1,10,10,0,10,21,0.476190476
211,2013,16,99,M,64,64,1,4,9,37,14,51,64,0.796875
211,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
211,2013,9,99,S,2,2,1,0,2,0,0,0,2,0
211,2013,1,4,R,76,77,0.987012987,8,13,26,29,55,76,0.723684211
211,2013,1,3,M,66,66,1,5,16,35,10,45,66,0.681818182
211,2013,1,3,R,66,66,1,4,20,21,21,42,66,0.636363636
211,2013,17,99,S,10,10,1,1,5,4,0,4,10,0.4
211,2013,7,99,S,3,3,1,0,2,1,0,1,3,0.333333333
211,2013,16,99,S,27,27,1,1,16,9,1,10,27,0.37037037
211,2013,1,4,M,76,77,0.987012987,10,18,38,10,48,76,0.631578947
211,2013,1,99,S,76,77,0.987012987,3,43,28,2,30,76,0.394736842
211,2013,1,5,M,72,72,1,8,15,35,14,49,72,0.680555556
211,2013,18,99,R,89,90,0.988888889,8,21,30,30,60,89,0.674157303
211,2013,18,99,M,89,90,0.988888889,11,21,43,14,57,89,0.640449438
211,2013,4,99,S,6,6,1,1,5,0,0,0,6,0
211,2013,17,99,M,43,43,1,7,12,19,5,24,43,0.558139535
211,2013,16,99,R,64,64,1,5,7,27,25,52,64,0.8125
211,2013,17,99,R,43,43,1,2,16,14,11,25,43,0.581395349
211,2013,5,99,S,70,71,0.985915493,3,39,26,2,28,70,0.4
211,2013,1,4,S,76,77,0.987012987,3,43,28,2,30,76,0.394736842
211,2013,3,99,S,10,10,1,3,7,0,0,0,10,0
212,2011,1,5,R,93,93,1,8,30,28,27,55,93,0.591397849
212,2011,1,5,M,93,93,1,14,30,45,4,49,93,0.52688172
212,2011,1,3,R,124,125,0.992,13,39,36,36,72,124,0.580645161
212,2011,1,4,M,93,93,1,3,20,52,18,70,93,0.752688172
212,2011,1,3,M,124,125,0.992,25,40,51,8,59,124,0.475806452
212,2011,1,4,R,93,93,1,4,9,39,41,80,93,0.860215054
212,2012,1,4,S,0,0,-1,3,41,59,5,64,108,0.592592593
212,2012,1,3,R,99,99,1,5,24,38,32,70,99,0.707070707
212,2012,1,3,M,99,99,1,9,28,51,11,62,99,0.626262626
212,2012,1,4,M,109,109,1,5,18,62,24,86,109,0.788990826
212,2012,1,5,R,100,100,1,4,14,38,44,82,100,0.82
212,2012,1,5,M,100,100,1,7,22,56,15,71,100,0.71
212,2012,1,4,R,109,109,1,8,15,47,39,86,109,0.788990826
212,2013,11,99,S,42,42,1,2,20,16,4,20,42,0.476190476
212,2013,1,4,S,90,90,1,2,40,40,8,48,90,0.533333333
212,2013,1,5,M,109,110,0.990909091,8,33,47,21,68,109,0.623853211
212,2013,1,5,R,108,110,0.981818182,4,15,44,45,89,108,0.824074074
212,2013,7,99,S,10,10,1,1,5,4,0,4,10,0.4
212,2013,1,4,R,90,90,1,3,15,37,35,72,90,0.8
212,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
212,2013,15,99,S,10,10,1,1,7,2,0,2,10,0.2
212,2013,5,99,S,72,72,1,0,32,32,8,40,72,0.555555556
212,2013,6,99,S,7,7,1,0,3,4,0,4,7,0.571428571
212,2013,2,99,S,55,55,1,2,30,20,3,23,55,0.418181818
212,2013,10,99,S,48,48,1,0,20,24,4,28,48,0.583333333
212,2013,1,99,S,90,90,1,2,40,40,8,48,90,0.533333333
212,2013,16,99,S,37,37,1,0,16,14,7,21,37,0.567567568
212,2013,4,99,S,1,1,1,0,1,0,0,0,1,0
212,2013,13,99,S,6,6,1,0,4,2,0,2,6,0.333333333
212,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
212,2013,17,99,S,13,13,1,0,8,5,0,5,13,0.384615385
212,2013,18,99,S,26,26,1,0,11,14,1,15,26,0.576923077
212,2013,9,99,S,1,1,1,1,0,0,0,0,1,0
212,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
212,2013,15,99,M,39,40,0.975,10,19,9,1,10,39,0.256410256
212,2013,9,99,R,17,17,1,1,1,3,12,15,17,0.882352941
212,2013,10,99,M,159,159,1,10,39,84,26,110,159,0.691823899
212,2013,10,99,R,159,159,1,10,31,53,65,118,159,0.742138365
212,2013,11,99,M,151,152,0.993421053,13,33,71,34,105,151,0.695364238
212,2013,8,99,R,1,1,1,0,1,0,0,0,1,0
212,2013,11,99,R,150,152,0.986842105,4,20,52,74,126,150,0.84
212,2013,8,99,M,1,1,1,0,1,0,0,0,1,0
212,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
212,2013,1,3,M,111,111,1,13,22,50,26,76,111,0.684684685
212,2013,13,99,R,24,26,0.923076923,5,8,8,3,11,24,0.458333333
212,2013,1,3,R,111,111,1,7,21,24,59,83,111,0.747747748
212,2013,14,99,M,2,3,0.666666667,0,2,0,0,0,2,0
212,2013,14,99,R,2,3,0.666666667,0,1,1,0,1,2,0.5
212,2013,3,99,S,9,9,1,1,7,1,0,1,9,0.111111111
212,2013,4,99,R,8,10,0.8,5,2,1,0,1,8,0.125
212,2013,1,99,M,310,311,0.996784566,23,72,155,60,215,310,0.693548387
212,2013,1,99,R,309,311,0.993569132,14,51,105,139,244,309,0.789644013
212,2013,2,99,M,174,174,1,22,49,80,23,103,174,0.591954023
212,2013,2,99,R,173,174,0.994252874,12,35,67,59,126,173,0.728323699
212,2013,3,99,M,37,38,0.973684211,10,18,8,1,9,37,0.243243243
212,2013,9,99,M,17,17,1,1,4,4,8,12,17,0.705882353
212,2013,4,99,M,9,10,0.9,5,4,0,0,0,9,0
212,2013,13,99,M,25,26,0.961538462,7,9,9,0,9,25,0.36
212,2013,5,99,M,249,250,0.996,17,60,123,49,172,249,0.690763052
212,2013,5,99,R,248,250,0.992,10,38,89,111,200,248,0.806451613
212,2013,6,99,M,12,12,1,2,2,7,1,8,12,0.666666667
212,2013,6,99,R,12,12,1,2,2,2,6,8,12,0.666666667
212,2013,7,99,M,31,31,1,3,5,21,2,23,31,0.741935484
212,2013,7,99,R,31,31,1,1,9,11,10,21,31,0.677419355
212,2013,3,99,R,37,38,0.973684211,11,11,11,4,15,37,0.405405405
212,2013,16,99,M,125,125,1,4,21,69,31,100,125,0.8
212,2013,17,99,M,35,36,0.972222222,5,13,14,3,17,35,0.485714286
212,2013,17,99,R,34,36,0.944444444,3,7,14,10,24,34,0.705882353
212,2013,16,99,R,125,125,1,5,18,36,66,102,125,0.816
212,2013,1,4,M,90,90,1,2,17,58,13,71,90,0.788888889
212,2013,18,99,R,91,91,1,2,18,40,31,71,91,0.78021978
212,2013,18,99,M,91,91,1,8,26,44,13,57,91,0.626373626
212,2013,15,99,R,39,40,0.975,11,12,11,5,16,39,0.41025641
212,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
214,2011,1,10,M,460,460,1,122,132,164,42,206,460,0.447826087
214,2011,1,10,R,460,460,1,45,108,264,43,307,460,0.667391304
214,2012,1,10,S,0,0,-1,173,222,69,6,75,470,0.159574468
214,2012,1,10,M,488,491,0.99389002,137,110,207,34,241,488,0.493852459
214,2012,1,10,R,490,491,0.99796334,49,124,266,51,317,490,0.646938776
214,2013,17,99,S,0,0,-1,21,16,2,0,2,39,0.051282051
214,2013,4,99,R,19,19,1,12,7,0,0,0,19,0
214,2013,5,99,M,296,298,0.993288591,85,97,92,22,114,296,0.385135135
214,2013,9,99,M,85,85,1,30,20,30,5,35,85,0.411764706
214,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
214,2013,9,99,R,85,85,1,4,10,45,26,71,85,0.835294118
214,2013,11,99,S,0,0,-1,63,144,42,3,45,252,0.178571429
214,2013,15,99,R,60,60,1,25,17,17,1,18,60,0.3
214,2013,10,99,M,231,233,0.991416309,75,66,72,18,90,231,0.38961039
214,2013,12,99,R,1,1,1,0,1,0,0,0,1,0
214,2013,2,99,S,0,0,-1,76,107,45,6,51,234,0.217948718
214,2013,10,99,R,232,233,0.995708155,25,45,124,38,162,232,0.698275862
214,2013,4,99,M,19,19,1,14,3,2,0,2,19,0.105263158
214,2013,13,99,S,0,0,-1,26,22,0,0,0,48,0
214,2013,3,99,R,60,60,1,25,17,17,1,18,60,0.3
214,2013,3,99,M,59,60,0.983333333,46,8,5,0,5,59,0.084745763
214,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
214,2013,2,99,R,252,253,0.996047431,33,57,136,26,162,252,0.642857143
214,2013,2,99,M,251,253,0.992094862,87,78,68,18,86,251,0.342629482
214,2013,15,99,S,0,0,-1,29,12,1,0,1,42,0.023809524
214,2013,1,99,R,486,489,0.993865031,42,92,279,73,352,486,0.724279835
214,2013,16,99,S,0,0,-1,36,91,33,2,35,162,0.216049383
214,2013,1,10,M,485,489,0.991820041,147,150,152,36,188,485,0.387628866
214,2013,1,10,R,486,489,0.993865031,42,92,279,73,352,486,0.724279835
214,2013,1,10,S,0,0,-1,123,243,91,7,98,464,0.211206897
214,2013,8,99,R,4,4,1,0,1,2,1,3,4,0.75
214,2013,9,99,S,0,0,-1,16,41,30,4,34,91,0.373626374
214,2013,8,99,S,0,0,-1,2,1,0,0,0,3,0
214,2013,7,99,S,0,0,-1,15,28,10,0,10,53,0.188679245
214,2013,16,99,M,165,166,0.993975904,37,52,59,17,76,165,0.460606061
214,2013,16,99,R,165,166,0.993975904,11,33,99,22,121,165,0.733333333
214,2013,12,99,M,1,1,1,0,1,0,0,0,1,0
214,2013,17,99,M,41,42,0.976190476,16,17,7,1,8,41,0.195121951
214,2013,17,99,R,42,42,1,10,10,19,3,22,42,0.523809524
214,2013,6,99,S,0,0,-1,9,27,6,0,6,42,0.142857143
214,2013,6,99,M,41,42,0.976190476,13,12,12,4,16,41,0.390243902
214,2013,5,99,R,297,298,0.996644295,33,61,169,34,203,297,0.683501684
214,2013,15,99,M,59,60,0.983333333,46,8,5,0,5,59,0.084745763
214,2013,10,99,S,0,0,-1,60,99,49,4,53,212,0.25
214,2013,14,99,R,0,0,-1,0,0,0,0,0,0,-1
214,2013,4,99,S,0,0,-1,12,5,0,0,0,17,0
214,2013,1,99,M,485,489,0.991820041,147,150,152,36,188,485,0.387628866
214,2013,11,99,R,254,256,0.9921875,17,47,155,35,190,254,0.748031496
214,2013,13,99,M,53,53,1,21,22,10,0,10,53,0.188679245
214,2013,1,99,S,0,0,-1,123,243,91,7,98,464,0.211206897
214,2013,18,99,M,85,85,1,31,26,23,5,28,85,0.329411765
214,2013,11,99,M,254,256,0.9921875,72,84,80,18,98,254,0.385826772
214,2013,13,99,R,53,53,1,14,20,19,0,19,53,0.358490566
214,2013,5,99,S,0,0,-1,81,146,45,3,48,275,0.174545455
214,2013,8,99,M,4,4,1,2,1,0,1,1,4,0.25
214,2013,3,99,S,0,0,-1,29,12,1,0,1,42,0.023809524
214,2013,7,99,R,59,60,0.983333333,4,12,37,6,43,59,0.728813559
214,2013,7,99,M,59,60,0.983333333,17,20,18,4,22,59,0.372881356
214,2013,6,99,R,41,42,0.976190476,1,8,26,6,32,41,0.780487805
214,2013,18,99,R,85,85,1,12,18,47,8,55,85,0.647058824
214,2013,14,99,M,0,0,-1,0,0,0,0,0,0,-1
214,2013,18,99,S,0,0,-1,22,37,10,1,11,70,0.157142857
215,2011,1,6,M,97,97,1,13,36,39,9,48,97,0.494845361
215,2011,1,3,R,83,83,1,6,23,22,32,54,83,0.65060241
215,2011,1,5,R,98,98,1,8,13,36,41,77,98,0.785714286
215,2011,1,5,M,98,98,1,4,25,55,14,69,98,0.704081633
215,2011,1,4,R,68,68,1,7,19,20,22,42,68,0.617647059
215,2011,1,4,M,68,68,1,5,30,27,6,33,68,0.485294118
215,2011,1,6,R,97,97,1,6,19,47,25,72,97,0.742268041
215,2011,1,3,M,83,83,1,8,24,39,12,51,83,0.614457831
215,2012,1,4,S,0,0,-1,7,52,34,2,36,95,0.378947368
215,2012,1,4,R,95,95,1,7,9,27,52,79,95,0.831578947
215,2012,1,5,M,72,72,1,6,21,40,5,45,72,0.625
215,2012,1,3,R,84,84,1,3,18,34,29,63,84,0.75
215,2012,1,4,M,95,95,1,6,18,53,18,71,95,0.747368421
215,2012,1,3,M,84,84,1,4,17,43,20,63,84,0.75
215,2012,1,5,R,72,72,1,1,20,25,26,51,72,0.708333333
215,2012,1,6,R,106,106,1,2,11,39,54,93,106,0.877358491
215,2012,1,6,M,106,106,1,7,24,49,26,75,106,0.70754717
215,2013,16,99,R,106,106,1,3,22,41,40,81,106,0.764150943
215,2013,15,99,R,35,35,1,5,19,7,4,11,35,0.314285714
215,2013,16,99,M,106,106,1,9,18,60,19,79,106,0.745283019
215,2013,17,99,M,45,45,1,4,10,25,6,31,45,0.688888889
215,2013,17,99,R,45,45,1,2,7,20,16,36,45,0.8
215,2013,18,99,M,34,34,1,2,9,19,4,23,34,0.676470588
215,2013,18,99,R,34,34,1,0,10,17,7,24,34,0.705882353
215,2013,5,99,R,191,191,1,5,40,80,66,146,191,0.764397906
215,2013,5,99,M,191,191,1,16,40,104,31,135,191,0.706806283
215,2013,6,99,M,41,41,1,6,14,17,4,21,41,0.512195122
215,2013,4,99,R,9,9,1,2,5,2,0,2,9,0.222222222
215,2013,4,99,M,9,9,1,5,1,3,0,3,9,0.333333333
215,2013,2,99,M,183,183,1,18,46,86,33,119,183,0.650273224
215,2013,3,99,M,35,35,1,13,11,8,3,11,35,0.314285714
215,2013,2,99,R,183,183,1,5,43,68,67,135,183,0.737704918
215,2013,1,99,R,352,352,1,10,68,125,149,274,352,0.778409091
215,2013,1,99,M,352,352,1,26,79,184,63,247,352,0.701704545
215,2013,3,99,R,35,35,1,5,19,7,4,11,35,0.314285714
215,2013,8,99,S,1,1,1,0,1,0,0,0,1,0
215,2013,1,5,R,93,93,1,5,20,27,41,68,93,0.731182796
215,2013,1,5,M,93,93,1,7,24,49,13,62,93,0.666666667
215,2013,1,4,S,81,81,1,3,53,22,3,25,81,0.308641975
215,2013,1,4,M,81,81,1,4,17,46,14,60,81,0.740740741
215,2013,1,3,R,95,95,1,3,23,29,40,69,95,0.726315789
215,2013,1,3,M,95,95,1,10,21,46,18,64,95,0.673684211
215,2013,1,99,S,81,81,1,3,53,22,3,25,81,0.308641975
215,2013,2,99,S,49,49,1,2,34,11,2,13,49,0.265306122
215,2013,3,99,S,12,12,1,1,9,2,0,2,12,0.166666667
215,2013,4,99,S,1,1,1,0,1,0,0,0,1,0
215,2013,5,99,S,43,43,1,0,32,10,1,11,43,0.255813953
215,2013,1,6,M,83,83,1,5,17,43,18,61,83,0.734939759
215,2013,7,99,S,6,6,1,1,4,0,1,1,6,0.166666667
215,2013,9,99,S,20,20,1,1,8,11,0,11,20,0.55
215,2013,6,99,R,41,41,1,3,13,14,11,25,41,0.609756098
215,2013,10,99,S,44,44,1,2,27,13,2,15,44,0.340909091
215,2013,1,4,R,81,81,1,2,16,36,27,63,81,0.777777778
215,2013,11,99,S,37,37,1,1,26,9,1,10,37,0.27027027
215,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
215,2013,13,99,S,7,7,1,0,7,0,0,0,7,0
215,2013,14,99,S,1,1,1,0,0,1,0,1,1,1
215,2013,15,99,S,12,12,1,1,9,2,0,2,12,0.166666667
215,2013,16,99,S,26,26,1,0,20,5,1,6,26,0.230769231
215,2013,17,99,S,8,8,1,0,6,2,0,2,8,0.25
215,2013,18,99,S,8,8,1,0,5,3,0,3,8,0.375
215,2013,6,99,S,11,11,1,1,8,1,1,2,11,0.181818182
215,2013,13,99,M,31,31,1,6,10,12,3,15,31,0.483870968
215,2013,7,99,M,30,30,1,1,4,22,3,25,30,0.833333333
215,2013,7,99,R,30,30,1,1,7,7,15,22,30,0.733333333
215,2013,8,99,M,5,5,1,0,4,1,0,1,5,0.2
215,2013,8,99,R,5,5,1,0,0,4,1,5,5,1
215,2013,9,99,M,85,85,1,3,17,40,25,65,85,0.764705882
215,2013,9,99,R,85,85,1,1,8,20,56,76,85,0.894117647
215,2013,10,99,M,183,183,1,19,44,88,32,120,183,0.655737705
215,2013,10,99,R,183,183,1,8,42,64,69,133,183,0.726775956
215,2013,11,99,M,169,169,1,7,35,96,31,127,169,0.75147929
215,2013,11,99,R,169,169,1,2,26,61,80,141,169,0.834319527
215,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
215,2013,1,6,R,83,83,1,0,9,33,41,74,83,0.891566265
215,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
215,2013,13,99,R,31,31,1,2,15,8,6,14,31,0.451612903
215,2013,14,99,M,2,2,1,0,0,2,0,2,2,1
215,2013,14,99,R,2,2,1,0,0,2,0,2,2,1
215,2013,15,99,M,35,35,1,13,11,8,3,11,35,0.314285714
216,2011,1,10,M,619,629,0.984101749,120,199,205,95,300,619,0.484652666
216,2011,1,10,R,617,629,0.980922099,47,95,330,145,475,617,0.769854133
216,2012,1,10,S,0,0,-1,71,286,237,28,265,622,0.426045016
216,2012,1,10,R,623,633,0.984202212,18,55,430,120,550,623,0.88282504
216,2012,1,10,M,622,633,0.982622433,67,168,314,73,387,622,0.622186495
216,2013,15,99,M,59,59,1,19,16,23,1,24,59,0.406779661
216,2013,11,99,M,255,257,0.992217899,20,65,129,41,170,255,0.666666667
216,2013,10,99,M,312,313,0.996805112,41,65,145,61,206,312,0.66025641
216,2013,12,99,M,1,1,1,1,0,0,0,0,1,0
216,2013,12,99,R,1,1,1,0,1,0,0,0,1,0
216,2013,13,99,M,11,11,1,4,3,3,1,4,11,0.363636364
216,2013,13,99,R,11,11,1,1,5,5,0,5,11,0.454545455
216,2013,14,99,M,0,0,-1,0,0,0,0,0,0,-1
216,2013,15,99,R,59,59,1,16,13,28,2,30,59,0.508474576
216,2013,2,99,R,95,97,0.979381443,8,21,54,12,66,95,0.694736842
216,2013,16,99,R,304,304,1,7,25,185,87,272,304,0.894736842
216,2013,5,99,R,439,440,0.997727273,15,44,270,110,380,439,0.865603645
216,2013,18,99,R,97,98,0.989795918,5,12,67,13,80,97,0.824742268
216,2013,10,99,R,312,313,0.996805112,15,30,191,76,267,312,0.855769231
216,2013,18,99,M,97,98,0.989795918,13,26,51,7,58,97,0.597938144
216,2013,17,99,R,20,20,1,3,3,11,3,14,20,0.7
216,2013,16,99,M,303,304,0.996710526,23,61,147,72,219,303,0.722772277
216,2013,17,99,M,20,20,1,8,3,8,1,9,20,0.45
216,2013,14,99,R,0,0,-1,0,0,0,0,0,0,-1
216,2013,1,99,M,567,570,0.994736842,61,130,274,102,376,567,0.66313933
216,2013,6,99,M,18,18,1,3,7,7,1,8,18,0.444444444
216,2013,2,99,M,95,97,0.979381443,24,24,42,5,47,95,0.494736842
216,2013,11,99,R,256,257,0.996108949,5,23,158,70,228,256,0.890625
216,2013,1,99,R,568,570,0.996491228,20,53,349,146,495,568,0.871478873
216,2013,7,99,M,43,43,1,8,13,17,5,22,43,0.511627907
216,2013,7,99,R,43,43,1,2,2,33,6,39,43,0.906976744
216,2013,8,99,M,3,3,1,0,2,0,1,1,3,0.333333333
216,2013,8,99,R,3,3,1,0,2,0,1,1,3,0.333333333
216,2013,9,99,M,65,66,0.984848485,5,14,35,11,46,65,0.707692308
216,2013,4,99,R,1,1,1,0,1,0,0,0,1,0
216,2013,4,99,M,1,1,1,1,0,0,0,0,1,0
216,2013,3,99,M,58,58,1,19,15,23,1,24,58,0.413793103
216,2013,9,99,R,65,66,0.984848485,1,5,32,27,59,65,0.907692308
216,2013,3,99,R,58,58,1,16,13,27,2,29,58,0.5
216,2013,5,99,M,438,440,0.995454545,45,94,215,84,299,438,0.682648402
216,2013,6,99,R,18,18,1,2,0,14,2,16,18,0.888888889
216,2013,4,99,S,0,0,-1,0,1,0,0,0,1,0
216,2013,18,99,S,0,0,-1,25,50,18,4,22,97,0.226804124
216,2013,17,99,S,0,0,-1,7,7,3,0,3,17,0.176470588
216,2013,16,99,S,0,0,-1,41,149,140,21,161,351,0.458689459
216,2013,15,99,S,0,0,-1,20,23,9,1,10,53,0.188679245
216,2013,13,99,S,0,0,-1,5,9,0,0,0,14,0
216,2013,12,99,S,0,0,-1,0,1,0,0,0,1,0
216,2013,1,10,R,568,570,0.996491228,20,53,349,146,495,568,0.871478873
216,2013,6,99,S,0,0,-1,2,7,5,0,5,14,0.357142857
216,2013,11,99,S,0,0,-1,34,127,107,17,124,285,0.435087719
216,2013,7,99,S,0,0,-1,11,22,10,2,12,45,0.266666667
216,2013,1,10,S,0,0,-1,92,266,211,37,248,606,0.409240924
216,2013,10,99,S,0,0,-1,58,139,104,20,124,321,0.386292835
216,2013,9,99,S,0,0,-1,7,26,31,10,41,74,0.554054054
216,2013,8,99,S,0,0,-1,0,2,1,0,1,3,0.333333333
216,2013,1,99,S,0,0,-1,92,266,211,37,248,606,0.409240924
216,2013,3,99,S,0,0,-1,20,22,8,1,9,51,0.176470588
216,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
216,2013,1,10,M,567,570,0.994736842,61,130,274,102,376,567,0.66313933
216,2013,2,99,S,0,0,-1,23,54,15,3,18,95,0.189473684
216,2013,5,99,S,0,0,-1,72,209,164,25,189,470,0.40212766
217,2011,1,4,R,96,98,0.979591837,7,15,19,55,74,96,0.770833333
217,2011,1,3,M,102,102,1,8,20,49,25,74,102,0.725490196
217,2011,1,6,M,116,116,1,16,39,47,14,61,116,0.525862069
217,2011,1,5,M,114,114,1,4,25,65,20,85,114,0.745614035
217,2011,1,6,R,116,116,1,5,18,48,45,93,116,0.801724138
217,2011,1,4,M,96,98,0.979591837,6,18,47,25,72,96,0.75
217,2011,1,3,R,102,102,1,8,20,28,46,74,102,0.725490196
217,2011,1,5,R,114,114,1,4,20,39,51,90,114,0.789473684
217,2012,1,4,S,0,0,-1,16,48,34,2,36,100,0.36
217,2012,1,3,R,92,93,0.989247312,0,18,30,44,74,92,0.804347826
217,2012,1,3,M,92,93,0.989247312,5,27,47,13,60,92,0.652173913
217,2012,1,6,R,117,118,0.991525424,2,15,47,53,100,117,0.854700855
217,2012,1,6,M,117,118,0.991525424,8,25,57,27,84,117,0.717948718
217,2012,1,5,R,104,106,0.981132075,6,20,33,45,78,104,0.75
217,2012,1,5,M,104,106,0.981132075,9,24,53,18,71,104,0.682692308
217,2012,1,4,M,100,100,1,9,29,38,24,62,100,0.62
217,2012,1,4,R,100,100,1,8,17,33,42,75,100,0.75
217,2013,1,99,M,416,420,0.99047619,41,118,192,65,257,416,0.617788462
217,2013,5,99,M,355,358,0.991620112,34,94,168,59,227,355,0.63943662
217,2013,4,99,R,6,6,1,4,1,1,0,1,6,0.166666667
217,2013,4,99,M,6,6,1,3,3,0,0,0,6,0
217,2013,3,99,R,18,21,0.857142857,9,6,2,1,3,18,0.166666667
217,2013,3,99,M,18,21,0.857142857,13,4,0,1,1,18,0.055555556
217,2013,2,99,R,88,89,0.988764045,5,20,28,35,63,88,0.715909091
217,2013,1,99,R,417,420,0.992857143,16,63,145,193,338,417,0.810551559
217,2013,6,99,R,3,3,1,0,0,3,0,3,3,1
217,2013,6,99,M,3,3,1,1,2,0,0,0,3,0
217,2013,2,99,M,88,89,0.988764045,11,35,38,4,42,88,0.477272727
217,2013,7,99,M,28,29,0.965517241,3,11,12,2,14,28,0.5
217,2013,7,99,R,29,29,1,2,4,14,9,23,29,0.793103448
217,2013,5,99,R,355,358,0.991620112,12,57,118,168,286,355,0.805633803
217,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
217,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
217,2013,11,99,R,213,214,0.995327103,6,27,71,109,180,213,0.845070423
217,2013,11,99,M,213,214,0.995327103,21,56,108,28,136,213,0.638497653
217,2013,10,99,M,203,206,0.985436893,20,62,84,37,121,203,0.596059113
217,2013,9,99,R,30,30,1,2,2,10,16,26,30,0.866666667
217,2013,9,99,M,30,30,1,3,11,12,4,16,30,0.533333333
217,2013,8,99,R,0,0,-1,0,0,0,0,0,0,-1
217,2013,10,99,R,204,206,0.990291262,10,36,74,84,158,204,0.774509804
217,2013,13,99,M,17,17,1,4,6,6,1,7,17,0.411764706
217,2013,13,99,R,17,17,1,4,3,4,6,10,17,0.588235294
217,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
217,2013,14,99,R,0,0,-1,0,0,0,0,0,0,-1
217,2013,15,99,M,21,24,0.875,13,5,2,1,3,21,0.142857143
217,2013,15,99,R,21,24,0.875,9,6,4,2,6,21,0.285714286
217,2013,16,99,M,256,257,0.996108949,22,56,131,47,178,256,0.6953125
217,2013,16,99,R,256,257,0.996108949,9,34,85,128,213,256,0.83203125
217,2013,17,99,M,20,20,1,2,11,7,0,7,20,0.35
217,2013,17,99,R,20,20,1,1,2,13,4,17,20,0.85
217,2013,18,99,M,55,57,0.964912281,7,18,22,8,30,55,0.545454545
217,2013,18,99,R,55,57,0.964912281,1,14,16,24,40,55,0.727272727
217,2013,14,99,M,0,0,-1,0,0,0,0,0,0,-1
217,2013,17,99,S,5,5,1,1,2,2,0,2,5,0.4
217,2013,10,99,S,46,50,0.92,2,22,16,6,22,46,0.47826087
217,2013,18,99,S,12,12,1,2,6,4,0,4,12,0.333333333
217,2013,16,99,S,51,54,0.944444444,1,29,15,6,21,51,0.411764706
217,2013,15,99,S,2,3,0.666666667,0,1,1,0,1,2,0.5
217,2013,8,99,M,0,0,-1,0,0,0,0,0,0,-1
217,2013,13,99,S,4,4,1,0,3,0,1,1,4,0.25
217,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
